48.0, 15.0, 734160.0, 45.0, 436860413.24431133, 821227.8172192767, 27
48.0, 14.0, 733640.0, 45.0, 33435634.319665145, 406348.8124338401, 26
48.0, 15.0, 735120.0, 42.0, 724134758.3303155, 2763234.1516913874, 27
48.0, 16.0, 733200.0, 42.0, 52537052.609831974, 539019.8080672567, 25
46.0, 20.0, 782352.0, 45.0, 55077237.86936146, 555351.9402927242, 28
48.0, 19.0, 733280.0, 44.0, 26477454.98983181, 808378.254780404, 27
45.0, 14.0, 736080.0, 46.0, 368103785.3308611, 890956.4388869058, 25
48.0, 14.0, 734200.0, 45.0, 300274353.1332619, 1348822.4647286737, 25
46.0, 14.0, 783976.0, 43.0, 345198134.2540551, 2863223.064365577, 27
49.0, 22.0, 786416.0, 42.0, 428605713.18426013, 3689191.609174055, 28
48.0, 22.0, 733320.0, 44.0, 269684737.76469445, 3426654.079995168, 28
48.0, 15.0, 845088.0, 44.0, 59619156.54409517, 2810739.1875829673, 25
46.0, 15.0, 737080.0, 44.0, 69812900.17542663, 1669913.5093236729, 26
48.0, 25.0, 701656.0, 43.0, 186229978.05041057, 1072213.0755212368, 25
47.0, 24.0, 696760.0, 42.0, 58733995.58560072, 965047.0983432953, 28
46.0, 14.0, 778168.0, 42.0, 136875651.2860903, 452441.2386513558, 25
47.0, 16.0, 733280.0, 45.0, 170406791.7212357, 3393289.127815243, 25
46.0, 15.0, 749896.0, 44.0, 70744328.0546337, 2264391.1366869095, 26
46.0, 22.0, 783064.0, 42.0, 32118074.029619288, 1072149.6877589622, 26
49.0, 19.0, 733600.0, 45.0, 47672350.88770007, 530545.8983942525, 27
48.0, 16.0, 733280.0, 45.0, 246912862.6802559, 4225161.811166637, 24
47.0, 23.0, 733240.0, 44.0, 62177024.61613686, 9258673.121984428, 27
48.0, 14.0, 733640.0, 45.0, 580459082.2689831, 1804989.6687819764, 27
46.0, 16.0, 733280.0, 43.0, 55930525.994531944, 7571435.335477767, 26
49.0, 15.0, 733280.0, 45.0, 811697529.0696043, 5833863.276197168, 28
48.0, 13.0, 783968.0, 43.0, 33177339.268056963, 569544.58674387, 25
47.0, 26.0, 733680.0, 47.0, 64103445.634514995, 912789.6170543475, 29
49.0, 15.0, 733240.0, 45.0, 623598218.3650777, 4714901.986394372, 28
49.0, 22.0, 733280.0, 45.0, 112668747.50047153, 1007912.7005873827, 28
47.0, 19.0, 733280.0, 45.0, 48725594.68337561, 462125.6165076968, 27
48.0, 20.0, 733240.0, 45.0, 45031543.06083448, 1767923.2283993862, 27
49.0, 14.0, 733720.0, 45.0, 63124612.20224586, 991362.2823354914, 29
48.0, 15.0, 733200.0, 43.0, 839483692.5920228, 763569.579546507, 25
49.0, 14.0, 733240.0, 44.0, 749895747.3985645, 1341594.1022647247, 26
50.0, 23.0, 696760.0, 45.0, 40779756.781193465, 1145642.7761982302, 28
48.0, 15.0, 782104.0, 45.0, 40604552.31622689, 805549.017898048, 27
46.0, 13.0, 783352.0, 46.0, 75312219.37688074, 2846830.7435254613, 25
49.0, 15.0, 737176.0, 42.0, 544230965.4210495, 3458353.875835489, 27
49.0, 21.0, 734240.0, 45.0, 405757744.92652726, 555101.7743882086, 27
48.0, 15.0, 733280.0, 46.0, 681135094.3458217, 5914481.647587907, 27
48.0, 15.0, 733280.0, 44.0, 540026939.5928651, 2507598.113927678, 27
47.0, 15.0, 782024.0, 45.0, 38534146.06166271, 636244.4711951781, 26
46.0, 15.0, 733640.0, 44.0, 46990114.91627903, 2130983.6303109643, 28
48.0, 16.0, 784008.0, 45.0, 129794206.8713438, 2062965.7714363118, 28
48.0, 17.0, 782144.0, 45.0, 43479477.74156682, 7387094.199739997, 28
48.0, 16.0, 835648.0, 44.0, 69268376.61106665, 9603532.159471879, 28
48.0, 24.0, 733240.0, 43.0, 108895213.4249675, 1493476.8721807776, 27
49.0, 21.0, 870640.0, 44.0, 91514176.93269253, 1292538.5585566224, 29
48.0, 14.0, 780848.0, 45.0, 134266299.286935, 7178357.182588987, 26
48.0, 19.0, 696760.0, 43.0, 82941366.65410575, 1107739.2751192218, 28
49.0, 18.0, 735688.0, 44.0, 126224275.04734959, 4225240.636676178, 28
48.0, 23.0, 733320.0, 43.0, 307116016.36265314, 1829858.503252467, 26
45.0, 14.0, 733320.0, 44.0, 219776512.20342287, 4177662.020389189, 27
45.0, 14.0, 733320.0, 44.0, 53166864.17339362, 2370256.4371583243, 25
49.0, 19.0, 698080.0, 46.0, 150446871.256984, 882108.303340381, 26
49.0, 24.0, 733280.0, 43.0, 151003526.43146694, 3096630.196840322, 30
47.0, 22.0, 733240.0, 45.0, 120427790.54761598, 6411731.449874988, 28
46.0, 15.0, 783064.0, 45.0, 56160509.0267089, 628073.2157673992, 27
48.0, 19.0, 733640.0, 45.0, 76065553.32669167, 1506651.966490344, 26
47.0, 15.0, 733240.0, 45.0, 854474171.9454287, 490008.6804320157, 27
47.0, 13.0, 733240.0, 44.0, 72006095.35955788, 527619.645500153, 27
46.0, 25.0, 733320.0, 45.0, 227079726.70999736, 3124639.961890408, 28
47.0, 25.0, 733600.0, 45.0, 57554298.53443362, 698593.7008713742, 27
46.0, 15.0, 733600.0, 45.0, 198558825.9136464, 1186730.9543406577, 27
46.0, 21.0, 733320.0, 45.0, 45656013.40355703, 909961.607751895, 28
49.0, 19.0, 734640.0, 45.0, 51334612.48654264, 1257984.9370364898, 28
48.0, 15.0, 749280.0, 43.0, 201226248.16262224, 2583290.504762005, 25
48.0, 25.0, 733640.0, 44.0, 94981001.9005883, 1375377.5475934676, 27
45.0, 16.0, 733280.0, 44.0, 282674305.88417715, 4715677.705295021, 27
49.0, 25.0, 733240.0, 45.0, 366886040.2143035, 3128764.444368203, 28
48.0, 24.0, 733240.0, 45.0, 69167047.20442793, 722218.5505072309, 28
47.0, 20.0, 764688.0, 44.0, 150224678.2445691, 3237720.7166370926, 28
48.0, 14.0, 836360.0, 45.0, 49004323.010054335, 622820.7361561274, 26
48.0, 16.0, 783928.0, 45.0, 68367724.33764681, 1157932.190207334, 26
45.0, 15.0, 733280.0, 43.0, 551834678.3133262, 1752454.3452416048, 27
48.0, 15.0, 734456.0, 45.0, 40833095.05241901, 462433.5530664448, 25
48.0, 22.0, 733280.0, 43.0, 516367170.8322935, 669692.6756121748, 28
48.0, 18.0, 835960.0, 45.0, 46558626.490607165, 524464.095559892, 25
47.0, 15.0, 779736.0, 44.0, 60142327.0550452, 768782.0326130564, 25
48.0, 15.0, 733480.0, 45.0, 70843223.44978264, 780732.1137774028, 27
48.0, 16.0, 733280.0, 43.0, 172462931.06033596, 1309414.4342804255, 26
46.0, 17.0, 733480.0, 43.0, 742768736.9874347, 525940.9857816141, 26
46.0, 24.0, 846896.0, 44.0, 48746817.60737419, 1154574.684773301, 27
46.0, 16.0, 733240.0, 45.0, 43212236.29292747, 5186106.41187222, 28
45.0, 16.0, 733280.0, 45.0, 158153256.25482595, 438600.61003730015, 27
46.0, 30.0, 733280.0, 44.0, 47894313.2161585, 1030845.4183541809, 27
47.0, 17.0, 790840.0, 44.0, 55191222.361255184, 838240.1031098987, 27
49.0, 15.0, 733640.0, 44.0, 51974358.24766718, 1296099.4330612852, 27
48.0, 16.0, 733640.0, 43.0, 57426378.36557761, 2431761.835848939, 26
46.0, 14.0, 733280.0, 46.0, 693905264.2777472, 9601254.068766667, 27
50.0, 31.0, 788864.0, 44.0, 81299041.80062504, 7341221.101131853, 27
48.0, 14.0, 734360.0, 44.0, 73028717.33875051, 844708.1844204658, 27
47.0, 16.0, 733480.0, 43.0, 339024496.2728667, 977047.7334800187, 25
48.0, 24.0, 733240.0, 43.0, 121270124.14233904, 1229106.4174088493, 27
47.0, 16.0, 733440.0, 43.0, 94416243.21276143, 1161914.199017576, 27
47.0, 15.0, 786528.0, 44.0, 60111294.14792186, 901566.5607878233, 27
50.0, 24.0, 733240.0, 45.0, 206569107.44931924, 4501850.174681179, 28
48.0, 21.0, 748936.0, 42.0, 444241258.8172233, 580867.1513813355, 25
47.0, 20.0, 733600.0, 46.0, 36886497.73226263, 5510481.790699144, 27
48.0, 21.0, 733240.0, 44.0, 884584056.3665483, 1733772.6994801955, 26
46.0, 23.0, 733200.0, 46.0, 469589891.4407577, 1522992.2825818334, 25
48.0, 22.0, 853624.0, 43.0, 49267350.04025751, 895674.8096421127, 28
46.0, 14.0, 781576.0, 43.0, 113497600.87117207, 469988.67498099065, 26
47.0, 26.0, 835560.0, 45.0, 122755554.33052918, 3766433.7266376945, 27
48.0, 16.0, 733440.0, 45.0, 73609106.34337398, 6922579.005952244, 26
47.0, 20.0, 780960.0, 43.0, 87485441.3365868, 935807.670224114, 27
48.0, 18.0, 786416.0, 43.0, 405712465.80634636, 532420.0409125279, 26
46.0, 15.0, 733280.0, 45.0, 40004212.10685223, 628379.7387492888, 27
47.0, 23.0, 733320.0, 45.0, 103223215.45212188, 1604097.9287953607, 28
46.0, 14.0, 784840.0, 44.0, 56842756.82807642, 1005213.7359723296, 27
49.0, 31.0, 734200.0, 44.0, 37231592.05873625, 1129574.7224495148, 27
48.0, 17.0, 733320.0, 45.0, 52447289.93337141, 2371274.2868950316, 28
48.0, 25.0, 733640.0, 45.0, 105148069.00259045, 728052.6425968824, 25
47.0, 15.0, 733680.0, 45.0, 203843739.16496095, 838105.4041150658, 28
45.0, 30.0, 696760.0, 43.0, 348920610.28051907, 5414377.647627106, 27
48.0, 23.0, 733240.0, 46.0, 239829457.45187902, 1338710.107878808, 26
48.0, 15.0, 778552.0, 46.0, 68991759.92983595, 9427640.716603564, 27
48.0, 15.0, 736464.0, 45.0, 104604074.82833578, 951314.4967607214, 26
48.0, 19.0, 779960.0, 45.0, 115481970.88241926, 977281.196857973, 25
47.0, 24.0, 733240.0, 46.0, 105049469.35610372, 7857774.932191264, 27
46.0, 16.0, 733240.0, 45.0, 46238508.13865528, 8593177.058469212, 28
46.0, 16.0, 783928.0, 44.0, 170583338.88512862, 756887.378541309, 28
47.0, 23.0, 733280.0, 43.0, 42817636.59789024, 1119732.247181398, 26
48.0, 25.0, 733240.0, 47.0, 82390916.28655553, 1290505.7234363148, 27
48.0, 22.0, 733240.0, 44.0, 72910796.43216307, 634296.1158918454, 27
48.0, 15.0, 733640.0, 44.0, 284256833.31565017, 1326188.6812679996, 25
47.0, 22.0, 733280.0, 43.0, 374129010.71839035, 490751.2174758874, 25
48.0, 24.0, 733240.0, 47.0, 140480094.02147517, 1429618.3144139026, 25
49.0, 24.0, 792704.0, 44.0, 233758485.66128245, 1486893.733153829, 27
47.0, 16.0, 733440.0, 45.0, 337424490.0954585, 447963.58515534893, 26
49.0, 14.0, 733680.0, 43.0, 357264895.5678334, 889557.9649814246, 27
49.0, 22.0, 733200.0, 45.0, 88177827.40209411, 4233423.944706642, 25
48.0, 25.0, 696760.0, 42.0, 715254230.4411821, 2054777.553086234, 28
48.0, 14.0, 786416.0, 45.0, 46131260.80128618, 666602.4106031294, 26
48.0, 14.0, 735080.0, 44.0, 105013479.70140211, 792878.3101311327, 25
48.0, 31.0, 733200.0, 44.0, 91760559.2281878, 7268421.967331802, 26
48.0, 16.0, 835680.0, 45.0, 176738738.04631984, 987236.8326735299, 26
49.0, 21.0, 733280.0, 46.0, 560582693.0568796, 541020.0937204339, 26
48.0, 15.0, 733640.0, 45.0, 200958929.81933072, 728561.3442688899, 27
50.0, 14.0, 733240.0, 42.0, 710370597.8471837, 953649.4281353889, 26
46.0, 23.0, 733360.0, 45.0, 115309043.68215153, 1042888.7955911703, 27
48.0, 15.0, 733200.0, 45.0, 267372480.0841397, 812016.6900153146, 28
48.0, 14.0, 782984.0, 43.0, 130221596.22055775, 4457933.206049087, 25
50.0, 16.0, 787864.0, 45.0, 44380499.70081439, 664942.4993776578, 26
46.0, 13.0, 733280.0, 44.0, 69211335.56659052, 1699893.1681244837, 27
46.0, 14.0, 733240.0, 44.0, 250400330.90477225, 4897534.814498968, 27
48.0, 25.0, 733280.0, 44.0, 406587192.7520388, 1005047.1942987959, 25
48.0, 27.0, 733280.0, 45.0, 208491636.41530296, 828310.9532607379, 26
48.0, 21.0, 836800.0, 45.0, 95616462.26359773, 887312.9445348188, 24
48.0, 15.0, 733240.0, 45.0, 163912059.41751024, 3470980.4279252803, 28
47.0, 31.0, 847080.0, 45.0, 61809426.77395737, 421315.1690185207, 25
45.0, 31.0, 744992.0, 43.0, 30953256.09364685, 870710.0751416091, 27
49.0, 24.0, 733240.0, 45.0, 276240391.33534396, 815551.227351145, 28
48.0, 16.0, 733240.0, 45.0, 593465372.0178258, 3526587.677174932, 27
47.0, 14.0, 733240.0, 43.0, 57626162.50185859, 791424.0743385334, 27
49.0, 24.0, 733240.0, 43.0, 208939447.20964098, 1335078.5545312334, 26
49.0, 20.0, 696760.0, 45.0, 172178385.357472, 7779157.55324213, 28
48.0, 16.0, 733600.0, 43.0, 489721476.25848955, 3113058.563890322, 26
48.0, 25.0, 835584.0, 45.0, 293987035.28130186, 1153239.8218264403, 28
47.0, 15.0, 733240.0, 45.0, 88229834.8043398, 688975.0915383319, 28
49.0, 24.0, 786376.0, 46.0, 689418635.8154094, 1259842.2654300309, 26
49.0, 24.0, 733280.0, 44.0, 169427517.62345994, 1283667.6197834106, 26
48.0, 14.0, 733240.0, 44.0, 239207356.0559406, 805553.295828014, 26
48.0, 24.0, 733280.0, 45.0, 172427352.4962748, 1432209.6611907748, 25
46.0, 19.0, 733240.0, 42.0, 30663517.04427488, 778786.9948210873, 26
47.0, 15.0, 781984.0, 46.0, 68180373.4751242, 514968.65341047064, 26
48.0, 22.0, 733240.0, 47.0, 135079980.75126532, 4044371.8036930854, 25
47.0, 14.0, 733640.0, 45.0, 35824925.65425989, 2412688.257303891, 28
47.0, 21.0, 733240.0, 45.0, 181162721.02703297, 965160.8912803825, 28
48.0, 15.0, 736040.0, 42.0, 101123544.86743425, 1242076.8778684915, 27
47.0, 26.0, 699024.0, 45.0, 61701336.55290104, 924618.0562101041, 28
47.0, 23.0, 733280.0, 45.0, 115591936.14999387, 3086395.453994047, 28
48.0, 22.0, 735120.0, 43.0, 118371314.05504084, 927257.5389989383, 28
45.0, 30.0, 733240.0, 43.0, 43665905.86826341, 4734090.845852147, 26
48.0, 22.0, 779968.0, 43.0, 95059765.6843021, 2795247.649996063, 25
46.0, 14.0, 733240.0, 45.0, 79270208.93550457, 6035323.832071657, 27
48.0, 15.0, 733280.0, 45.0, 321392582.1054312, 6113137.108984804, 25
49.0, 25.0, 733280.0, 44.0, 106969478.54348561, 2027900.6582898465, 24
48.0, 24.0, 696760.0, 45.0, 51380027.651108176, 2466829.069360692, 27
49.0, 14.0, 734240.0, 45.0, 601055607.6435668, 2031111.3005281875, 27
49.0, 30.0, 733280.0, 45.0, 82419831.63325761, 9027987.459756298, 26
49.0, 23.0, 784024.0, 45.0, 72462358.6506612, 4247336.702939859, 27
49.0, 23.0, 782968.0, 45.0, 252797601.53827286, 1208664.3476674699, 27
48.0, 16.0, 733280.0, 42.0, 98838570.00096634, 840596.1265392667, 27
47.0, 15.0, 733640.0, 46.0, 39791000.98130794, 340248.58216554945, 27
48.0, 21.0, 733240.0, 45.0, 196861293.65739515, 964181.8777078857, 27
47.0, 15.0, 778168.0, 42.0, 63003420.31545461, 461598.79873226915, 28
49.0, 14.0, 733240.0, 45.0, 322486804.8357395, 3701143.6247067335, 28
46.0, 20.0, 733240.0, 47.0, 142999603.49203113, 12878893.861085648, 25
50.0, 22.0, 733280.0, 45.0, 54210073.21696113, 8249862.800092069, 27
48.0, 19.0, 733640.0, 45.0, 63342516.85905908, 639499.0831136884, 27
48.0, 15.0, 733240.0, 45.0, 103179305.64824691, 1011050.2460223965, 27
49.0, 22.0, 746488.0, 46.0, 88820572.05465323, 573328.9551896972, 28
46.0, 24.0, 733320.0, 44.0, 227549328.26576537, 1121099.2132026972, 27
48.0, 14.0, 733640.0, 46.0, 347622723.19148195, 1643369.883871309, 27
49.0, 18.0, 733680.0, 44.0, 60626934.89793259, 628286.2194802996, 28
48.0, 21.0, 779168.0, 45.0, 44920217.34941383, 1558282.526442667, 29
47.0, 14.0, 733360.0, 43.0, 255039820.02064827, 10546065.107595975, 28
47.0, 24.0, 733240.0, 44.0, 72967299.21407402, 1081179.1703366418, 27
47.0, 26.0, 733240.0, 44.0, 111417239.71663865, 1737005.8101507039, 27
48.0, 23.0, 733240.0, 45.0, 510573945.4828172, 1708150.6145412244, 28
47.0, 21.0, 737000.0, 44.0, 621911025.4820564, 454820.1025068013, 27
47.0, 31.0, 733280.0, 42.0, 53372616.517677546, 1435390.6555144836, 29
46.0, 15.0, 736040.0, 45.0, 40013398.060299784, 974977.1409778402, 27
49.0, 31.0, 858136.0, 44.0, 76625047.68833159, 3260481.387220488, 27
46.0, 24.0, 696760.0, 45.0, 49742919.80402846, 1279177.4300926349, 28
47.0, 22.0, 733240.0, 45.0, 170218470.80310112, 8737157.22695933, 27
48.0, 22.0, 735120.0, 43.0, 73075155.79368721, 1796729.283613347, 28
47.0, 15.0, 733440.0, 44.0, 62948147.84797837, 8014970.853925318, 28
49.0, 16.0, 733280.0, 45.0, 87518337.46028194, 559612.4981428199, 27
48.0, 21.0, 733240.0, 42.0, 367889175.31414455, 379413.9237868742, 25
49.0, 15.0, 733680.0, 44.0, 56070988.86415133, 380061.8999788085, 26
49.0, 24.0, 733280.0, 43.0, 103783265.82124674, 1177783.3848219735, 28
48.0, 14.0, 783928.0, 43.0, 72675578.64866537, 585363.8137661464, 28
47.0, 31.0, 785456.0, 44.0, 75826091.54989159, 5392052.991105693, 25
45.0, 23.0, 733240.0, 46.0, 164285235.07945856, 1787843.799878252, 25
48.0, 22.0, 733280.0, 43.0, 651389459.8920257, 653839.2251501728, 25
46.0, 25.0, 733240.0, 45.0, 213224809.83490017, 1525481.5542297848, 28
48.0, 15.0, 733280.0, 45.0, 661613505.931285, 4473639.458520877, 27
49.0, 16.0, 734520.0, 44.0, 73680112.63967861, 3865925.87864439, 28
48.0, 19.0, 748808.0, 43.0, 255110193.41481584, 458708.29445292626, 26
45.0, 23.0, 733200.0, 46.0, 56045578.13909617, 1666346.5713182762, 27
47.0, 15.0, 836240.0, 43.0, 533050870.42645603, 5120893.945070289, 26
47.0, 14.0, 733440.0, 44.0, 61015720.1742712, 796528.686370556, 28
48.0, 23.0, 733360.0, 46.0, 80787423.23242006, 491683.3598157169, 25
47.0, 15.0, 836600.0, 44.0, 75097496.97567266, 501723.6242458128, 27
47.0, 21.0, 733240.0, 44.0, 609206147.9822822, 968791.217048054, 29
48.0, 14.0, 733240.0, 45.0, 29556834.42282866, 3640909.9243970513, 25
48.0, 25.0, 848912.0, 45.0, 462653239.656045, 742433.4435677368, 26
48.0, 25.0, 733680.0, 44.0, 212964349.90308478, 1698808.1362876191, 27
47.0, 17.0, 733240.0, 43.0, 62423640.55307525, 3303965.9501315244, 27
50.0, 22.0, 696760.0, 42.0, 359049428.2080405, 2577011.954348615, 25
47.0, 15.0, 733400.0, 44.0, 593290954.2443007, 3533093.925060671, 27
48.0, 13.0, 779168.0, 42.0, 70122161.59398961, 855802.9771868014, 26
50.0, 14.0, 733240.0, 44.0, 1028416360.9193748, 7935728.190412765, 27
48.0, 15.0, 735080.0, 43.0, 567771517.8958933, 5257166.883336039, 25
